CustomerID,Age,Tenure_Months,ContractType,InternetService,TechSupport,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,Churn
CUST1907,34.0,40,One year,No,No,Electronic check,36.27,1471.38,6,Yes
CUST1031,44.0,7,Month-to-month,Fiber optic,,Bank transfer,70.22,608.98,2,Yes
CUST1417,26.0,49,Two year,DSL,No,Electronic check,53.79,2549.07,3,No
CUST1881,55.0,41,Month-to-month,Fiber optic,No,Credit card,37.69,1498.21,3,Yes
CUST1632,42.0,23,Month-to-month,No,No,Credit card,106.71,2442.86,1,Yes
CUST2561,34.0,17,Month-to-month,DSL,Yes,Credit card,85.08,1517.73,3,Yes
CUST2918,46.0,21,One year,DSL,No,Mailed check,27.0,541.21,0,Yes
CUST1064,34.0,49,Month-to-month,No,Yes,Mailed check,70.87,3387.91,4,No
CUST2621,49.0,15,Two year,No,No,Mailed check,111.63,1654.63,1,Yes
CUST2606,40.0,20,Month-to-month,DSL,No,Bank transfer,42.43,888.47,3,No
CUST1077,51.0,11,Two year,Fiber optic,Yes,Mailed check,62.14,662.22,2,Yes
CUST1491,18.0,51,One year,DSL,Yes,Electronic check,46.39,2369.92,1,Yes
CUST2638,67.0,27,One year,Fiber optic,No,Mailed check,30.05,720.8,2,No
CUST2537,43.0,61,One year,No,No,Electronic check,48.0,2987.84,3,No
CUST1532,54.0,31,Two year,Fiber optic,Yes,Mailed check,54.73,1695.29,4,Yes
CUST1065,53.0,61,One year,DSL,No,Credit card,66.43,4076.25,4,No
CUST2776,64.0,18,Month-to-month,DSL,No,Credit card,40.26,720.43,3,Yes
CUST1296,65.0,22,Two year,DSL,No,Mailed check,88.65,2005.1,1,Yes
CUST1591,68.0,67,Two year,No,No,Credit card,78.64,5323.36,3,No
CUST1767,29.0,3,Month-to-month,DSL,No,Bank transfer,86.73,361.24,3,Yes
CUST1724,58.0,38,Month-to-month,Fiber optic,No,Mailed check,22.17,840.37,1,Yes
CUST2425,21.0,26,One year,Fiber optic,No,Electronic check,48.52,1274.7,5,No
CUST1626,58.0,64,Month-to-month,Fiber optic,No,Bank transfer,105.07,6775.47,0,No
CUST2408,64.0,55,Month-to-month,DSL,No,Mailed check,93.03,5122.51,4,No
CUST2947,46.0,22,Month-to-month,DSL,No,Electronic check,75.26,1608.42,2,No
CUST2212,21.0,58,Two year,DSL,Yes,Credit card,48.04,2778.61,0,No
CUST2611,42.0,47,Month-to-month,Fiber optic,No,Bank transfer,71.37,3323.67,1,Yes
CUST1251,23.0,3,Month-to-month,No,No,Credit card,18.0,48.25,3,Yes
CUST2819,62.0,66,Two year,Fiber optic,No,Bank transfer,85.72,,5,No
CUST2990,34.0,19,Month-to-month,DSL,No,Electronic check,54.2,1039.06,3,Yes
CUST2903,67.0,35,One year,DSL,No,Credit card,56.63,1966.78,3,No
CUST1982,40.0,32,Month-to-month,Fiber optic,Yes,Mailed check,73.3,2224.51,0,No
CUST2772,49.0,58,Month-to-month,DSL,Yes,Credit card,72.21,4074.76,2,No
CUST1706,23.0,1,Month-to-month,Fiber optic,Yes,Bank transfer,80.79,11.25,2,Yes
CUST1487,40.0,29,Two year,Fiber optic,No,Mailed check,58.2,1720.39,1,Yes
CUST1273,50.0,45,Month-to-month,DSL,No,Credit card,73.73,3294.32,2,Yes
CUST2761,26.0,32,Two year,Fiber optic,No,Credit card,24.55,800.09,3,No
CUST2668,21.0,24,Month-to-month,No,No,Electronic check,75.64,1829.12,0,Yes
CUST1963,39.0,23,Month-to-month,Fiber optic,No,Bank transfer,93.16,2090.87,2,Yes
CUST1877,19.0,14,Two year,DSL,No,Mailed check,62.83,869.13,2,No
CUST2740,69.0,51,Month-to-month,No,No,Mailed check,18.0,1049.4,2,Yes
CUST2812,30.0,8,Month-to-month,DSL,Yes,Credit card,95.17,769.26,4,Yes
CUST1411,59.0,43,Month-to-month,No,No,Credit card,80.12,3405.43,2,No
CUST1667,52.0,1,Month-to-month,No,Yes,Electronic check,57.08,122.09,5,Yes
CUST2262,57.0,27,Month-to-month,DSL,No,Mailed check,71.98,1941.57,2,Yes
CUST1149,44.0,65,Two year,Fiber optic,Yes,Bank transfer,75.57,4805.36,1,Yes
CUST1644,45.0,27,Month-to-month,DSL,No,Credit card,79.22,2159.99,1,Yes
CUST2604,38.0,46,One year,No,No,Bank transfer,71.72,3267.52,0,No
CUST1218,69.0,4,Month-to-month,Fiber optic,No,Bank transfer,55.34,178.35,5,Yes
CUST1239,43.0,68,One year,No,No,Electronic check,53.76,3674.13,3,No
CUST2131,48.0,49,Month-to-month,Fiber optic,Yes,Bank transfer,106.45,5270.23,0,No
CUST2216,22.0,38,One year,Fiber optic,No,Electronic check,82.25,3172.85,1,Yes
CUST1792,52.0,29,Two year,Fiber optic,Yes,Bank transfer,89.48,2555.27,2,No
CUST1191,56.0,69,Month-to-month,DSL,No,Credit card,68.81,4745.88,1,No
CUST1333,53.0,35,Month-to-month,DSL,No,Bank transfer,50.52,1738.05,2,Yes
CUST2321,44.0,59,One year,Fiber optic,Yes,Mailed check,18.0,1068.61,2,No
CUST2324,61.0,42,Two year,Fiber optic,No,Mailed check,33.7,1454.74,1,No
CUST1962,64.0,7,Month-to-month,Fiber optic,Yes,Mailed check,43.04,258.24,3,Yes
CUST2320,51.0,28,Month-to-month,Fiber optic,No,Credit card,88.06,2462.77,4,Yes
CUST2955,37.0,51,One year,Fiber optic,Yes,Credit card,39.07,2038.11,2,No
CUST2651,31.0,52,Month-to-month,Fiber optic,No,Credit card,53.44,2792.4,3,No
CUST2616,43.0,70,Two year,DSL,Yes,Mailed check,35.1,2497.85,0,No
CUST1582,40.0,31,One year,No,No,Mailed check,82.93,2526.24,1,No
CUST2909,34.0,29,Two year,No,No,Electronic check,105.32,3073.6,1,Yes
CUST2692,69.0,42,Month-to-month,Fiber optic,No,Credit card,499.6684058059284,3179.12,1,No
CUST1839,36.0,34,Month-to-month,DSL,Yes,Electronic check,58.45,2041.83,2,Yes
CUST1627,47.0,7,Month-to-month,Fiber optic,Yes,Electronic check,41.16,311.38,2,Yes
CUST1323,52.0,38,One year,Fiber optic,No,Electronic check,94.29,3627.4,4,Yes
CUST2642,48.0,20,Month-to-month,DSL,Yes,Electronic check,52.19,1020.73,2,No
CUST2160,21.0,28,One year,No,No,Electronic check,46.21,1236.35,1,No
CUST1778,54.0,54,Two year,No,Yes,Electronic check,25.33,1428.72,1,No
CUST2076,55.0,22,Month-to-month,DSL,No,Bank transfer,67.35,1446.47,3,Yes
CUST1939,36.0,26,One year,Fiber optic,Yes,Bank transfer,82.8,2063.03,4,No
CUST1437,31.0,61,One year,DSL,No,Electronic check,61.38,3649.14,0,No
CUST1119,56.0,65,Month-to-month,DSL,No,Credit card,65.28,4258.84,3,No
CUST2552,22.0,3,Two year,DSL,No,Credit card,89.88,271.82,3,Yes
CUST2562,62.0,37,Month-to-month,No,Yes,Mailed check,46.87,1680.14,2,No
CUST2026,64.0,20,Month-to-month,Fiber optic,Yes,Electronic check,91.99,1786.68,4,Yes
CUST2253,25.0,1,Month-to-month,No,Yes,Bank transfer,86.27,37.94,3,No
CUST2556,37.0,30,One year,No,No,Electronic check,64.06,1909.88,2,Yes
CUST1076,61.0,13,Month-to-month,Fiber optic,Yes,Electronic check,18.0,263.67,2,Yes
CUST2053,28.0,38,Month-to-month,No,Yes,Bank transfer,88.65,3451.81,1,No
CUST1900,34.0,32,Month-to-month,DSL,No,Credit card,65.04,2071.06,4,No
CUST1371,52.0,47,Two year,DSL,Yes,Electronic check,91.25,4281.55,3,Yes
CUST2863,53.0,27,One year,DSL,Yes,Bank transfer,94.63,2477.5,2,No
CUST2441,36.0,66,One year,DSL,No,Mailed check,87.32,5718.97,1,No
CUST2977,52.0,28,Month-to-month,Fiber optic,No,Mailed check,66.97,1847.6,2,Yes
CUST1941,22.0,57,Two year,Fiber optic,No,Mailed check,65.46,3768.76,2,No
CUST1577,63.0,4,One year,DSL,No,Mailed check,97.28,376.12,5,Yes
CUST1819,50.0,9,Month-to-month,Fiber optic,No,Mailed check,71.32,653.69,0,No
CUST2496,54.0,13,Month-to-month,No,No,Mailed check,82.63,18317.70338777857,3,Yes
CUST2490,21.0,33,Month-to-month,Fiber optic,No,Electronic check,102.39,3366.78,2,Yes
CUST2732,56.0,53,Month-to-month,Fiber optic,No,Bank transfer,83.48,4448.67,2,No
CUST2379,67.0,20,Month-to-month,Fiber optic,Yes,Mailed check,91.02,1844.7,1,Yes
CUST1886,35.0,57,Month-to-month,DSL,No,Credit card,95.82,5408.02,6,No
CUST1968,34.0,8,Month-to-month,Fiber optic,Yes,Credit card,94.83,772.95,1,Yes
CUST2596,66.0,22,Month-to-month,Fiber optic,,Credit card,93.83,1997.16,2,Yes
CUST1785,37.0,59,Month-to-month,No,No,Bank transfer,83.42,4971.73,1,No
CUST2928,23.0,33,Month-to-month,Fiber optic,No,Mailed check,35.88,1155.6,2,Yes
CUST2680,52.0,33,Month-to-month,Fiber optic,No,Bank transfer,74.8,,2,Yes
CUST2282,68.0,23,Month-to-month,DSL,Yes,Mailed check,81.32,1826.93,3,No
CUST1301,26.0,50,Month-to-month,Fiber optic,Yes,Electronic check,76.24,3741.67,3,Yes
CUST1689,22.0,20,Month-to-month,Fiber optic,No,Electronic check,63.13,1285.62,2,Yes
CUST1812,38.0,14,One year,Fiber optic,No,Credit card,35.36,,3,Yes
CUST2061,57.0,57,Month-to-month,No,Yes,Credit card,84.12,4786.2,1,No
CUST1236,36.0,13,Month-to-month,Fiber optic,No,Mailed check,75.78,1056.0,2,Yes
CUST2115,19.0,58,Two year,Fiber optic,No,Credit card,53.29,3094.4,2,No
CUST2355,30.0,36,Month-to-month,DSL,No,Electronic check,79.29,2826.94,2,Yes
CUST1499,18.0,19,Month-to-month,Fiber optic,Yes,Credit card,101.42,1973.53,2,Yes
CUST2656,62.0,1,One year,Fiber optic,No,Credit card,74.43,110.85,1,Yes
CUST2079,32.0,37,One year,DSL,No,Credit card,48.85,1830.75,2,Yes
CUST2326,41.0,48,Month-to-month,DSL,Yes,Credit card,23.44,,3,No
CUST1794,35.0,30,Two year,DSL,No,Bank transfer,79.78,2445.59,3,No
CUST2924,24.0,30,Two year,DSL,No,Electronic check,80.1,2333.8,1,No
CUST2765,59.0,69,Month-to-month,DSL,No,Mailed check,31.37,2199.9,2,No
CUST2932,68.0,16,Two year,DSL,No,Mailed check,57.99,1008.88,1,Yes
CUST1990,24.0,31,Two year,No,No,Mailed check,21.58,695.03,1,No
CUST2371,18.0,33,Two year,Fiber optic,No,Mailed check,64.06,2090.57,2,Yes
CUST1934,44.0,19,Month-to-month,No,No,Electronic check,75.34,1440.19,0,No
CUST1387,48.0,41,Month-to-month,No,Yes,Credit card,86.25,3493.51,2,Yes
CUST2469,34.0,29,Month-to-month,Fiber optic,Yes,Bank transfer,96.42,2771.17,3,Yes
CUST1390,69.0,23,One year,No,No,Mailed check,85.48,1949.28,3,No
CUST1743,28.0,8,Month-to-month,Fiber optic,Yes,Mailed check,86.96,792.36,4,Yes
CUST1352,47.0,48,One year,DSL,No,Bank transfer,52.89,2520.97,2,Yes
CUST2217,27.0,12,One year,Fiber optic,No,Credit card,72.02,719.86,4,Yes
CUST1235,18.0,30,Two year,Fiber optic,No,Mailed check,57.76,1655.15,1,No
CUST2706,18.0,3,One year,DSL,No,Mailed check,22.64,98.17,8,Yes
CUST1480,36.0,11,Month-to-month,No,No,Credit card,88.59,1086.38,3,Yes
CUST1567,18.0,70,Month-to-month,DSL,No,Credit card,76.53,5332.09,1,No
CUST2140,29.0,8,Month-to-month,DSL,No,Credit card,87.3,715.66,3,No
CUST2681,59.0,36,Two year,Fiber optic,No,Credit card,48.05,1804.5,9,Yes
CUST2864,,67,Two year,DSL,No,Mailed check,36.05,2377.89,1,No
CUST2565,26.0,40,Month-to-month,DSL,Yes,Credit card,47.21,1832.35,2,No
CUST1120,58.0,33,Month-to-month,DSL,No,Credit card,103.8,3455.18,2,No
CUST2982,35.0,68,Two year,No,No,Electronic check,74.17,5046.47,1,No
CUST2024,64.0,2,One year,DSL,No,Credit card,58.93,72.74,0,Yes
CUST2086,22.0,24,Month-to-month,DSL,Yes,Bank transfer,59.71,1413.49,3,Yes
CUST2272,65.0,40,Month-to-month,Fiber optic,Yes,Bank transfer,43.79,1813.91,3,Yes
CUST1926,25.0,9,Month-to-month,DSL,Yes,Electronic check,50.21,398.68,3,Yes
CUST1515,22.0,12,Month-to-month,Fiber optic,No,Bank transfer,118.6,1391.72,2,No
CUST1223,66.0,42,Month-to-month,Fiber optic,No,Credit card,80.99,3367.36,2,Yes
CUST2477,68.0,14,One year,Fiber optic,No,Credit card,52.76,795.28,2,No
CUST1613,66.0,20,One year,Fiber optic,Yes,Credit card,77.97,1549.53,3,Yes
CUST1843,26.0,69,Month-to-month,DSL,No,Electronic check,59.51,4186.05,1,Yes
CUST2245,44.0,32,One year,DSL,No,Mailed check,26.95,917.17,2,Yes
CUST1052,26.0,14,Month-to-month,No,No,Bank transfer,81.02,1177.77,3,Yes
CUST2843,42.0,55,One year,DSL,No,Bank transfer,84.91,4643.24,3,No
CUST1485,54.0,34,Month-to-month,Fiber optic,No,Credit card,80.13,2777.62,2,Yes
CUST2933,28.0,67,One year,Fiber optic,Yes,Bank transfer,101.67,6792.46,2,No
CUST1818,30.0,60,Month-to-month,DSL,No,Electronic check,50.94,3052.87,1,Yes
CUST1155,30.0,35,Month-to-month,DSL,Yes,Credit card,109.29,3849.86,1,No
CUST2366,47.0,67,One year,No,Yes,Credit card,111.13,7497.54,3,No
CUST1600,42.0,12,Two year,DSL,No,Credit card,71.56,896.08,2,No
CUST2602,25.0,16,One year,DSL,No,Electronic check,105.92,1757.25,1,Yes
CUST1248,22.0,12,One year,Fiber optic,No,Mailed check,85.07,1084.99,1,Yes
CUST1761,29.0,25,Two year,DSL,No,Mailed check,61.78,1521.76,1,No
CUST2827,44.0,64,One year,No,Yes,Electronic check,85.35,,3,No
CUST2130,47.0,63,Month-to-month,DSL,No,Electronic check,44.27,2833.37,3,Yes
CUST1542,49.0,10,Month-to-month,DSL,No,Credit card,88.12,897.07,1,Yes
CUST1793,23.0,57,Month-to-month,No,No,Mailed check,464.51562977985424,4208.76,1,Yes
CUST2141,52.0,67,Month-to-month,Fiber optic,No,Credit card,62.76,4144.31,2,Yes
CUST2455,29.0,20,Month-to-month,Fiber optic,Yes,Bank transfer,73.58,1467.93,1,Yes
CUST1628,34.0,71,Month-to-month,Fiber optic,No,Credit card,37.85,2784.85,3,Yes
CUST1150,26.0,34,Month-to-month,Fiber optic,No,Electronic check,67.99,2265.94,4,Yes
CUST2837,50.0,16,Month-to-month,Fiber optic,Yes,Credit card,49.44,709.12,1,Yes
CUST1291,65.0,47,Two year,DSL,No,Mailed check,75.67,3596.23,1,No
CUST1381,58.0,1,Month-to-month,DSL,No,Mailed check,97.19,75.31,2,Yes
CUST1686,67.0,31,One year,DSL,No,Credit card,78.51,2419.54,1,No
CUST2367,33.0,68,Month-to-month,Fiber optic,No,Mailed check,50.84,3588.19,0,Yes
CUST2224,62.0,0,Two year,DSL,No,Electronic check,111.11,0.0,4,Yes
CUST1897,47.0,49,Month-to-month,Fiber optic,Yes,Mailed check,62.91,3002.74,1,Yes
CUST1854,51.0,23,One year,No,No,Credit card,77.98,1769.55,3,No
CUST2071,21.0,13,Month-to-month,DSL,Yes,Bank transfer,84.73,1082.35,4,Yes
CUST2999,20.0,55,One year,Fiber optic,No,Mailed check,116.04,6446.2,2,No
CUST2527,43.0,20,Month-to-month,DSL,Yes,Mailed check,78.24,1548.89,2,No
CUST2687,49.0,57,Month-to-month,No,Yes,Credit card,91.32,5131.61,2,Yes
CUST1891,51.0,48,Month-to-month,DSL,No,Credit card,61.15,2990.32,2,Yes
CUST2756,22.0,12,Two year,DSL,No,Mailed check,86.31,1041.1,5,Yes
CUST2315,55.0,64,Month-to-month,DSL,Yes,Mailed check,70.03,4416.31,2,No
CUST2364,62.0,16,Month-to-month,Fiber optic,No,Mailed check,69.75,1164.87,2,Yes
CUST1615,49.0,33,Month-to-month,Fiber optic,No,Mailed check,71.32,2344.36,2,No
CUST1154,59.0,55,Month-to-month,Fiber optic,No,Mailed check,87.77,4850.0,2,No
CUST2193,68.0,60,One year,No,No,Electronic check,83.42,5031.88,3,No
CUST2713,67.0,27,Month-to-month,Fiber optic,Yes,Electronic check,80.97,2161.66,1,No
CUST2997,69.0,71,Month-to-month,Fiber optic,Yes,Electronic check,71.67,5009.04,3,No
CUST2780,31.0,3,Month-to-month,DSL,No,Mailed check,104.09,393.71,2,Yes
CUST1322,42.0,6,Month-to-month,Fiber optic,No,Bank transfer,18.0,134.33,2,Yes
CUST2547,52.0,52,Month-to-month,DSL,No,Bank transfer,74.29,3889.87,0,Yes
CUST2282,68.0,23,Month-to-month,DSL,Yes,Mailed check,81.32,1826.93,3,No
CUST1082,65.0,18,Month-to-month,No,No,Electronic check,97.42,1831.65,1,Yes
CUST1512,46.0,40,Month-to-month,DSL,Yes,Credit card,24.0,966.45,3,Yes
CUST2526,34.0,12,Month-to-month,No,No,Credit card,85.74,1122.09,3,Yes
CUST2970,36.0,57,One year,No,Yes,Credit card,93.81,5310.9,2,No
CUST1929,21.0,48,Two year,Fiber optic,No,Electronic check,54.86,2619.99,2,No
CUST2632,32.0,17,Month-to-month,Fiber optic,No,Bank transfer,72.03,1208.41,1,Yes
CUST2357,40.0,34,Two year,No,No,Electronic check,72.73,2422.27,3,Yes
CUST1010,28.0,70,Month-to-month,DSL,No,Electronic check,106.89,7512.3,1,Yes
CUST1831,22.0,36,Month-to-month,Fiber optic,No,Electronic check,72.96,2674.57,5,Yes
CUST1032,59.0,10,Two year,Fiber optic,No,Mailed check,55.84,548.05,1,Yes
CUST2515,44.0,38,Month-to-month,Fiber optic,No,Bank transfer,56.46,2122.12,1,Yes
CUST1413,43.0,31,Month-to-month,Fiber optic,Yes,Electronic check,56.28,1750.41,3,Yes
CUST1580,67.0,52,One year,Fiber optic,No,Credit card,87.29,4515.2,4,No
CUST2406,40.0,10,Month-to-month,Fiber optic,No,Credit card,52.11,494.89,2,Yes
CUST2550,41.0,29,One year,DSL,Yes,Credit card,45.26,1316.1,0,No
CUST2628,38.0,8,Month-to-month,Fiber optic,No,Mailed check,92.56,685.52,1,Yes
CUST2906,34.0,12,Month-to-month,No,No,Mailed check,132.26,1626.75,0,Yes
CUST1614,56.0,27,One year,Fiber optic,No,Electronic check,69.99,1838.1,1,Yes
CUST2045,50.0,34,One year,DSL,No,Credit card,100.68,3431.68,3,Yes
CUST2402,25.0,44,One year,Fiber optic,No,Mailed check,99.94,4440.32,1,No
CUST2014,34.0,4,Month-to-month,Fiber optic,Yes,Bank transfer,38.67,114.06,2,No
CUST1089,33.0,50,One year,Fiber optic,No,Credit card,90.22,4449.22,3,Yes
CUST2700,27.0,3,Month-to-month,Fiber optic,No,Mailed check,27.1,86.79,2,Yes
CUST1601,38.0,63,Month-to-month,DSL,No,Electronic check,37.3,2367.28,5,Yes
CUST2237,44.0,45,One year,DSL,Yes,Credit card,109.99,5026.76,5,No
CUST2838,65.0,21,Two year,Fiber optic,No,Electronic check,78.25,1681.87,2,No
CUST1133,61.0,7,Month-to-month,Fiber optic,Yes,Mailed check,31.33,274.64,3,Yes
CUST2370,35.0,12,Two year,Fiber optic,No,Electronic check,108.59,1362.43,4,Yes
CUST1555,37.0,16,Month-to-month,No,No,Mailed check,91.13,1405.65,2,Yes
CUST2031,57.0,51,Month-to-month,DSL,No,Mailed check,61.92,3204.85,1,No
CUST2566,43.0,5,Month-to-month,Fiber optic,No,Electronic check,35.24,151.51,2,Yes
CUST1320,52.0,48,Month-to-month,Fiber optic,Yes,Electronic check,47.04,2245.29,5,No
CUST2771,20.0,63,Two year,No,No,Bank transfer,76.39,4840.74,2,No
CUST2211,50.0,50,Month-to-month,DSL,No,Mailed check,505.36059157536914,3532.91,3,No
CUST2738,42.0,25,One year,Fiber optic,Yes,Mailed check,41.88,1031.72,2,Yes
CUST1634,30.0,16,Two year,DSL,Yes,Bank transfer,43.89,670.26,0,No
CUST1552,45.0,3,Month-to-month,Fiber optic,No,Credit card,36.51,111.94,2,Yes
CUST2328,24.0,63,Month-to-month,Fiber optic,No,Electronic check,85.78,5357.65,0,No
CUST2055,48.0,19,Month-to-month,DSL,Yes,Mailed check,75.57,1386.66,0,No
CUST2559,69.0,56,One year,Fiber optic,No,Electronic check,68.03,3802.64,3,No
CUST1796,22.0,18,One year,Fiber optic,Yes,Bank transfer,76.04,1383.13,3,No
CUST2718,65.0,56,One year,No,No,Mailed check,90.2,5097.38,3,No
CUST2264,42.0,69,Month-to-month,DSL,No,Electronic check,83.97,5874.68,0,No
CUST2833,36.0,58,Month-to-month,DSL,Yes,Credit card,105.72,6046.85,1,No
CUST1174,24.0,36,One year,Fiber optic,No,Credit card,82.24,2906.28,2,No
CUST1766,55.0,45,Month-to-month,DSL,Yes,Credit card,65.25,2973.59,3,No
CUST1245,34.0,32,One year,No,Yes,Mailed check,59.54,1864.56,0,No
CUST2080,28.0,13,One year,DSL,No,Mailed check,54.82,775.95,1,Yes
CUST2737,51.0,45,Month-to-month,Fiber optic,Yes,Bank transfer,68.05,3138.67,1,No
CUST1145,22.0,1,One year,DSL,Yes,Credit card,88.51,112.78,1,No
CUST1090,62.0,43,One year,Fiber optic,Yes,Mailed check,96.99,4195.13,4,Yes
CUST2416,51.0,25,Two year,DSL,No,Electronic check,60.07,1553.23,2,No
CUST1682,30.0,58,Two year,No,Yes,Credit card,142.16,8361.4,0,No
CUST1310,50.0,26,Month-to-month,No,Yes,Credit card,117.19,3037.17,2,No
CUST2383,21.0,0,Month-to-month,No,No,Bank transfer,75.53,6.49,1,Yes
CUST1093,41.0,21,One year,DSL,No,Mailed check,64.69,1408.9,3,No
CUST2568,26.0,43,Month-to-month,Fiber optic,Yes,Credit card,62.64,2761.69,1,Yes
CUST1924,28.0,59,Month-to-month,DSL,No,Mailed check,34.45,2012.46,0,Yes
CUST2686,35.0,54,Month-to-month,Fiber optic,No,Electronic check,88.1,4696.44,3,No
CUST2035,59.0,46,One year,Fiber optic,No,Credit card,66.99,3062.17,1,No
CUST2400,24.0,10,Month-to-month,No,No,Bank transfer,98.6,1012.58,6,Yes
CUST1243,21.0,69,Month-to-month,Fiber optic,No,Electronic check,35.01,2442.99,2,No
CUST2111,22.0,32,Month-to-month,No,Yes,Electronic check,63.26,2048.14,0,Yes
CUST1214,58.0,7,Two year,DSL,Yes,Mailed check,80.72,654.46,2,Yes
CUST2984,61.0,5,Month-to-month,No,No,Mailed check,78.0,401.39,3,Yes
CUST2197,32.0,7,Month-to-month,DSL,Yes,Electronic check,19.16,145.89,2,Yes
CUST1998,35.0,20,Month-to-month,No,Yes,Mailed check,54.02,1041.23,0,No
CUST1853,49.0,29,Month-to-month,Fiber optic,No,Mailed check,87.62,2556.36,1,Yes
CUST1425,67.0,1,Month-to-month,DSL,No,Credit card,107.73,80.15,2,Yes
CUST2763,37.0,10,Two year,Fiber optic,Yes,Credit card,72.23,749.58,2,No
CUST2142,52.0,34,Month-to-month,DSL,Yes,Mailed check,91.06,3072.24,0,No
CUST2143,18.0,64,Two year,DSL,Yes,Mailed check,121.71,7946.12,3,No
CUST1226,34.0,25,Month-to-month,DSL,No,Credit card,49.83,1279.42,2,Yes
CUST2627,43.0,33,Month-to-month,No,Yes,Bank transfer,68.85,2363.46,2,Yes
CUST1000,56.0,63,Two year,DSL,No,Bank transfer,80.26,5021.64,0,No
CUST2418,49.0,51,Two year,DSL,No,Credit card,102.64,5284.81,4,No
CUST1401,57.0,7,Two year,Fiber optic,No,Bank transfer,22.83,195.52,2,No
CUST2428,38.0,52,Month-to-month,DSL,Yes,Bank transfer,82.9,4242.91,1,No
CUST2103,53.0,37,Month-to-month,DSL,No,Electronic check,30.75,1199.53,5,No
CUST1084,25.0,44,Month-to-month,No,Yes,Mailed check,128.81,5658.8,1,Yes
CUST1162,21.0,66,Month-to-month,No,No,Electronic check,65.79,4410.11,1,No
CUST1114,52.0,23,Month-to-month,DSL,Yes,Bank transfer,146.89,3348.59,3,Yes
CUST1670,60.0,31,Two year,Fiber optic,No,Mailed check,72.7,2314.11,3,No
CUST2174,50.0,71,Month-to-month,Fiber optic,Yes,Mailed check,73.97,5206.65,2,No
CUST2528,38.0,18,One year,DSL,No,Electronic check,64.3,1133.98,1,Yes
CUST2518,44.0,54,One year,Fiber optic,No,Bank transfer,112.23,6033.75,2,Yes
CUST2392,36.0,36,Month-to-month,Fiber optic,No,Bank transfer,52.41,1944.07,3,Yes
CUST1889,44.0,2,One year,Fiber optic,Yes,Electronic check,84.73,18.96,2,Yes
CUST2501,59.0,60,Two year,Fiber optic,No,Credit card,63.52,3755.87,0,No
CUST1625,52.0,43,Month-to-month,Fiber optic,Yes,Credit card,65.02,2817.44,2,No
CUST2962,45.0,64,Month-to-month,Fiber optic,No,Mailed check,27.54,1759.87,3,Yes
CUST1952,43.0,38,Month-to-month,Fiber optic,No,Mailed check,29.89,1168.43,4,Yes
CUST1807,35.0,16,Month-to-month,No,No,Electronic check,75.26,1167.49,3,Yes
CUST1258,23.0,70,Two year,DSL,No,Mailed check,90.45,6257.68,3,No
CUST1624,42.0,31,One year,Fiber optic,No,Bank transfer,20.17,548.4,2,No
CUST1826,23.0,34,Month-to-month,DSL,No,Mailed check,54.93,1916.01,2,Yes
CUST1234,50.0,18,One year,Fiber optic,Yes,Electronic check,96.9,1879.96,2,No
CUST1135,39.0,43,Month-to-month,Fiber optic,No,Bank transfer,64.32,2740.24,2,No
CUST1616,41.0,7,Two year,DSL,Yes,Credit card,61.88,515.77,2,No
CUST2963,46.0,66,Month-to-month,No,No,Credit card,37.37,2429.28,2,No
CUST1836,54.0,69,Month-to-month,No,No,Mailed check,52.45,3550.59,2,No
CUST1842,31.0,56,One year,Fiber optic,Yes,Electronic check,73.51,4166.81,1,No
CUST1959,44.0,50,One year,Fiber optic,No,Electronic check,27.84,1376.6,2,No
CUST1592,58.0,33,Month-to-month,Fiber optic,No,Electronic check,107.55,3558.22,1,Yes
CUST2314,28.0,55,Two year,DSL,,Electronic check,86.03,4734.32,1,Yes
CUST2525,62.0,52,Month-to-month,Fiber optic,No,Bank transfer,108.9,5686.71,0,Yes
CUST2291,63.0,29,Month-to-month,Fiber optic,No,Electronic check,55.78,1635.33,3,Yes
CUST1343,20.0,20,Month-to-month,DSL,No,Bank transfer,99.72,2036.57,2,No
CUST2650,34.0,46,Month-to-month,Fiber optic,Yes,Electronic check,115.02,5272.4,0,Yes
CUST2576,59.0,26,Month-to-month,Fiber optic,Yes,Credit card,94.21,2446.43,1,Yes
CUST1293,66.0,45,Two year,Fiber optic,No,Electronic check,44.57,2059.27,2,No
CUST1364,45.0,54,Two year,No,No,Credit card,65.27,3531.65,0,No
CUST1178,19.0,43,Month-to-month,DSL,Yes,Mailed check,120.72,5127.61,2,Yes
CUST1659,33.0,35,One year,Fiber optic,Yes,Electronic check,96.53,3402.51,1,No
CUST1996,64.0,0,Month-to-month,No,No,Mailed check,83.99,0.0,1,Yes
CUST1014,57.0,47,One year,No,Yes,Credit card,106.2,4928.89,5,No
CUST2110,27.0,63,Two year,DSL,No,Mailed check,99.92,6339.52,3,No
CUST2394,51.0,27,Two year,Fiber optic,Yes,Bank transfer,56.8,1584.89,2,No
CUST1165,40.0,0,One year,DSL,Yes,Electronic check,70.44,0.0,2,Yes
CUST2881,41.0,48,Month-to-month,DSL,No,Credit card,82.38,4046.46,0,Yes
CUST2359,36.0,67,Month-to-month,Fiber optic,Yes,Credit card,53.39,3434.91,2,Yes
CUST1059,61.0,5,Month-to-month,DSL,No,Electronic check,82.76,385.14,4,Yes
